fips,crop3,irrig,neon_12_to_14,neon_13_to_14,neon_14_to_14,neon_15_to_14,neon_16_to_14,neon_17_to_14,neon_19_to_14,neon_1_to_14,neon_2_to_14,neon_3_to_14,neon_5_to_14,neon_6_to_14,neon_7_to_14,neon_8_to_14
01001,corn_grain,dry,-0.261939372171625,-0.38080030898736084,-0.1495041513916533,0.34559137649381455,-0.3131309813795866,-0.23984668863253944,-0.5528618280043958,-0.3062364630140024,-0.6588445449731495,-0.8236451631186128,-0.5239048699410489,0.01047657879490771,-0.7066613111033462,-0.5256867419757612
01001,corn_silage,dry,-0.05778888683753536,-0.06754438670310936,0.025035135341521908,0.07091462555465888,-0.003233178819755267,-0.06464934940820477,-0.0786424294461634,-0.039974655393884895,-0.03819679883029359,-0.08916782419759883,-0.08486105406137856,-0.0013097117287053095,-0.0796711805664847,-0.056589424791420484
01001,corn_silage,irrig,-0.05125603609853735,-0.04684722562442456,0.02358692953364072,0.04621652331638004,-0.003174081195020939,-0.030781111945130335,-0.040370141132120896,-0.020911821721896984,-0.02646800332988164,-0.05415594472347074,-0.03393869015147766,-0.007275209116542447,-0.08313054142390341,-0.04816914126641725
01001,cotton_upland,dry,0.4166510532377288,-0.6644328031009081,0.7841937260768646,-2.3526812215973223,-1.1765109777729776,-0.8722943177583602,-1.9061725038682198,0.9015987921738997,-1.0296236467212339,-1.5741060068298793,-1.8295232186191015,-0.8831402610472878,-1.123589086482525,0.24221023806501307
01001,oats_fall,dry,0.8103524628285186,0.6381321694105395,1.391411732672367,1.1462607339072122,0.8642365643470953,0.2880520106386868,0.8461257910791318,1.784153442227911,1.6407673225157993,1.5819413347666256,1.0193400307143747,0.5580363740687133,1.3829327799266125,3.1729942650482528
01001,soybeans,dry,-0.1766234740280055,-0.03592042734893042,-0.2894503245015443,0.044278621231786275,-0.0769254955682861,-0.2158784231022608,-0.29096990100379827,0.03254114586961521,-0.28824052898804453,-0.29119948703040777,-0.15210127328817435,-0.1491567509427867,-0.07535886046088791,-0.20074315937571185
01001,soybeans,irrig,-0.014837174696786803,0.03717543702547843,-0.08045816105710912,0.06344726083938212,0.022531453666047696,-0.011032494416713945,-0.01968060724517784,0.0005058112805329529,-0.05920284219863703,-0.06755584627773814,0.024935715948707582,0.013379546209552728,-0.07532812404759426,-0.10082025807081507
01001,wheat_winter,dry,0.41668719055510905,0.29452441152111675,0.8474859637848411,0.5222766221084711,0.4853406832847611,0.1340969422871936,0.546904086780394,0.9883765140657346,0.9780185320559838,1.0051678293265098,0.5711850819282773,0.28248956955069104,0.8995886704889955,2.140844794200113
01003,corn_grain,dry,-0.2044112145187853,-0.45736885002675365,-0.30671402600209774,0.5737309472454655,-0.3833088378434013,-0.41505609362754114,-0.6739432180606713,-0.40202519092439104,-0.7914450340966965,-1.5204448712521241,-0.5498320212075356,0.13002821669253706,-1.104678587454572,0.010203129023750535
01003,corn_silage,dry,-0.03476317128530315,-0.047044164640468455,0.02087345778685812,0.06342595990651478,0.005641225587831755,-0.03500607306193437,-0.033728567343271454,-0.024857825333329586,-0.0337378926012315,-0.15470085324967053,-0.051357925775831426,0.006436920627076681,-0.09688938315561657,0.018875305289391964
01003,cotton_upland,dry,1.6237603759253716,-0.2701654742614892,1.5086347648885976,-0.002851691227192532,-1.063411918296083,-0.7998216962125753,-2.5727381082764396,1.007500437918111,-1.3588651640347962,-1.154534837422375,-1.450911685867709,0.7986612775910089,-2.335722221411743,1.0011878946946808
01003,oats_fall,dry,1.1640454779107259,0.8269652340169493,1.6273513675994877,1.1353893303274134,0.6997875107495553,0.3338018574149366,1.0179455479763249,1.8780372781377892,1.8765523603828633,3.2148040892433976,0.7185739418203774,0.6517273516227604,1.6644516065106316,1.61064653331864
01003,potatoes_summer,dry,-0.6776151848430061,-0.8400445623047972,-0.7859324997466501,0.4730076901165887,-0.4209339459327168,-0.17235920516185388,-0.4686550773350575,-0.5468188059280408,-1.0046385119504464,-2.0729632025280864,-0.8020893789199306,-0.04774561309417891,-1.4406730802122922,-0.3018306536058333
01003,soybeans,dry,-0.2636563130150016,-0.09080633958004469,-0.19768354650992492,0.17801038762095445,-0.2868816818381674,-0.3378365511080901,-0.4336892025421868,-0.13682599080290103,-0.41931327488940084,-0.7008608020591112,-0.13505109410295546,-0.07607785003028056,-0.2663720290092897,-0.11096894377060096
01003,wheat_winter,dry,0.5456345167031493,0.3449737211216437,0.938151944328343,0.4082272928494284,0.3389673597181577,0.1288180443203295,0.6116243583763179,1.0655211309439672,1.0299040327552582,2.1951645285020938,0.34040271050977466,0.22626402361622766,1.0762694157182473,0.9585015585052012
01005,corn_grain,dry,-0.10737464994238621,-0.3384370584057592,-0.11557707575339293,0.7281879769382869,-0.1386486286397144,-0.45232594310404295,-0.8395022788767221,-0.44858757585392084,-0.5600264691892676,-1.358453092266572,-0.23081969150091197,0.49369856721871486,-1.0808206252854546,-0.0663562048219859
01005,corn_silage,dry,-0.02770172738597143,-0.03256974477908958,0.03418573417865467,0.08134247561293506,0.025222955176596784,-0.02716378923039109,-0.05573400859826183,-0.033995103399490745,-0.0037229420372195676,-0.1351232466295036,-0.012918583811987183,0.035637063524116996,-0.11153378771819167,0.007948911145861715
01005,cotton_upland,dry,0.6971692148481452,-2.5830100769003366,0.6351166034859261,0.2662773126553475,-1.371223410517473,-1.1987376152261504,-5.121306995855321,-0.9640768431975175,-0.3048786709135811,-2.0414484370256787,-0.8090975490690653,2.4273791396389015,-3.878367346730215,-2.3021844877442845
01005,oats_fall,dry,0.9125098115559851,0.6402167665838192,1.4664360339007487,0.6452174207758077,0.4226437979612072,-0.15137396697308958,1.1186755953345013,1.9103626884133789,1.6783113181268519,2.4253840212654936,0.4867886519560187,0.5671709608405564,1.1087571517115435,1.4173232622176855
01005,soybeans,dry,-0.37294089973967814,-0.15945287264339214,-0.14765871948495501,0.13395045765677338,-0.11941511674560346,-0.3751279206437843,-0.33626368709222376,-0.16227447086056657,-0.3528815254056532,-0.6524006165493006,-0.2686752720678456,-0.03232885418014675,-0.2891823321451916,-0.09641343145437276
01005,soybeans,irrig,-0.01361448528996334,0.0282033838397453,-0.08987329502112118,0.07939431273878128,0.015487637570952728,-0.02699779612112252,-0.04178824286011107,-0.005457220066169555,-0.07700294650951278,-0.1564756962507481,0.017379175416074588,0.016403801038794796,-0.08730796616831427,-0.010338685229928757
01005,wheat_winter,dry,0.437703123944182,0.26017465002158247,0.8784002351700764,0.11623552449727725,0.17997045642926324,-0.0671169450747584,0.7447048635987734,1.2449820956994024,1.0506771631741039,1.7065560566219133,0.2892834756442504,0.2513665647126295,0.7857639336164368,0.9413140721877511
01007,corn_grain,dry,-0.2619393721715966,-0.3808003089873466,-0.14950415139163908,0.34559137649382876,-0.3131309813795582,-0.23984668863251102,-0.5528618280043816,-0.3062364630139882,-0.6588445449731353,-0.8236451631185986,-0.5239048699410347,0.01047657879492192,-0.706661311103332,-0.5256867419757469
01007,cotton_upland,dry,0.4166510532377288,-0.6644328031009081,0.7841937260768646,-2.3526812215973223,-1.1765109777729776,-0.8722943177583602,-1.9061725038682198,0.9015987921738997,-1.0296236467212339,-1.5741060068298793,-1.8295232186191015,-0.8831402610472878,-1.123589086482525,0.24221023806501307
01007,soybeans,dry,-0.17662347402799838,-0.035920427348926864,-0.2894503245015372,0.04427862123178983,-0.07692549556828254,-0.2158784231022537,-0.29096990100379827,0.03254114586961521,-0.288240528988041,-0.2911994870304042,-0.15210127328816725,-0.14915675094277958,-0.07535886046088791,-0.20074315937570475
01007,soybeans,irrig,-0.014837174696786803,0.03717543702547843,-0.08045816105710912,0.06344726083938212,0.022531453666047696,-0.011032494416713945,-0.01968060724517784,0.0005058112805329529,-0.05920284219863703,-0.06755584627773814,0.024935715948707582,0.013379546209552728,-0.07532812404759426,-0.10082025807081507
01007,wheat_winter,dry,0.41668719055510905,0.29452441152111675,0.8474859637848482,0.5222766221084711,0.4853406832847611,0.1340969422871936,0.546904086780394,0.9883765140657346,0.9780185320559838,1.0051678293265098,0.5711850819282702,0.28248956955068394,0.8995886704889955,2.140844794200113
01009,corn_grain,dry,-0.19292638804269302,-0.3418863378374368,-0.19801460934361614,0.3263163691240294,-0.26694507456839744,-0.26327497270831657,-0.5063119845746229,-0.3307709690471228,-0.63583266228936,-0.7088153043185059,-0.49114423576455124,-0.012096725653080398,-0.7417377830936687,-0.45704359086367674
